street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,total_bsmt_sf,heating,heating_qc,central_air,gr_liv_area,full_bath,kitchen_qual,fireplace_qu,garage_type,garage_finish,sale_type,saleprice,house_age,age_at_remod,total_baths,garage_overall
Pave,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,7,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,4.0,1061.0,GasA,2.0,Y,1055,2,2.0,0.0,Attchd,1.0,WD ,142500,29,29,2.0,3.0
Pave,Lvl,Inside,Crawfor,Norm,1Fam,1Story,5,Hip,CompShg,Stucco,None,0.0,2.0,PConc,3.0,1290.0,GasA,2.0,Y,1422,1,2.0,0.0,Detchd,1.0,WD ,136500,81,57,1.0,3.0
Pave,Lvl,Inside,Landmrk,Norm,Twnhs,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,630.0,GasA,4.0,Y,1320,2,2.0,0.0,Detchd,1.0,WD ,137000,13,12,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,BrkFace,102.0,3.0,CBlock,4.0,1675.0,GasA,4.0,Y,1688,2,4.0,5.0,Attchd,2.0,WD ,226500,20,20,3.0,6.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,Gable,CompShg,HdBoard,None,0.0,2.0,PConc,4.0,1300.0,GasA,3.0,Y,1341,1,3.0,1.0,Attchd,1.0,WD ,171500,20,20,3.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,SLvl,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,911.0,GasA,3.0,Y,954,1,2.0,0.0,Detchd,1.0,WD ,132500,30,30,1.0,6.0
Pave,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,Gable,CompShg,Stucco,BrkFace,340.0,2.0,Slab,0.0,0.0,Wall,1.0,N,1040,2,2.0,0.0,Detchd,1.0,WD ,87500,57,56,2.0,6.0
Pave,Lvl,Corner,Somerst,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,513.0,2.0,PConc,3.0,858.0,GasA,4.0,Y,1789,2,2.0,3.0,Attchd,3.0,WD ,223000,7,7,4.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,BrkFace,237.0,3.0,CBlock,3.0,1319.0,GasA,2.0,Y,1537,1,3.0,4.0,Attchd,2.0,COD,174000,46,3,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,884.0,GasA,4.0,Y,884,1,2.0,0.0,Attchd,3.0,WD ,142000,55,15,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1489.0,GasA,4.0,Y,1489,2,3.0,4.0,Attchd,2.0,New,232600,0,0,2.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,BrkFace,99.0,2.0,CBlock,3.0,1040.0,GasA,1.0,Y,1309,1,3.0,2.0,Attchd,2.0,WD ,181000,32,7,3.0,6.0
Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,6,Gable,CompShg,CemntBd,None,0.0,2.0,CBlock,4.0,942.0,GasA,3.0,Y,2521,2,2.0,4.0,Attchd,3.0,WD ,151400,33,33,4.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,Stone,248.0,3.0,PConc,4.0,1626.0,GasA,4.0,Y,1634,2,3.0,4.0,Attchd,2.0,WD ,250000,1,1,2.0,9.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,BrkFace,42.0,2.0,CBlock,4.0,980.0,GasA,2.0,Y,1714,2,2.0,3.0,Attchd,1.0,WD ,196500,22,22,3.0,6.0
Pave,Lvl,Corner,OldTown,Norm,1Fam,2.5Unf,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,PConc,3.0,819.0,GasA,2.0,Y,2454,2,2.0,4.0,Attchd,1.0,WD ,185000,128,20,2.0,6.0
Pave,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkFace,200.0,2.0,CBlock,3.0,1216.0,GasA,2.0,Y,1216,1,2.0,0.0,Attchd,1.0,WD ,113000,40,40,2.0,3.0
Pave,HLS,Inside,StoneBr,Norm,1Fam,1Story,8,Gable,CompShg,MetalSd,BrkFace,0.0,3.0,PConc,4.0,1419.0,GasA,4.0,Y,1419,2,3.0,4.0,Attchd,2.0,New,392000,0,0,3.0,6.0
Pave,Lvl,CulDSac,Edwards,Norm,Duplex,SFoyer,6,Flat,Tar&Grv,WdShing,BrkFace,250.0,2.0,CBlock,4.0,945.0,GasA,2.0,Y,980,2,2.0,0.0,NoGarage,0.0,WD ,127500,31,31,4.0,0.0
Pave,Lvl,Inside,Somerst,Norm,Twnhs,2Story,6,Gable,CompShg,MetalSd,BrkFace,216.0,3.0,PConc,4.0,756.0,GasA,4.0,Y,1573,2,3.0,0.0,Detchd,1.0,WD ,177000,7,7,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,BrkFace,353.0,3.0,PConc,4.0,1158.0,GasA,4.0,Y,2443,2,3.0,4.0,BuiltIn,2.0,WD ,265000,3,3,3.0,9.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,5.0,1220.0,GasA,4.0,Y,2362,2,3.0,3.0,Attchd,2.0,WD ,312500,9,9,4.0,8.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,2.5Unf,10,Gable,CompShg,Wd Sdng,None,0.0,4.0,BrkTil,3.0,1237.0,GasA,3.0,Y,2775,3,3.0,4.0,Detchd,1.0,WD ,325000,115,8,4.0,8.0
Pave,Low,Inside,Veenker,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,115.0,3.0,CBlock,4.0,2014.0,GasA,3.0,Y,2014,2,3.0,4.0,Attchd,2.0,WD ,275000,29,29,3.0,9.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,290.0,3.0,PConc,4.0,1203.0,GasA,4.0,Y,2520,2,3.0,3.0,Attchd,2.0,WD ,290000,12,12,3.0,9.0
Pave,Lvl,CulDSac,Sawyer,RRNe,1Fam,1Story,6,Hip,CompShg,Plywood,BrkCmn,250.0,2.0,CBlock,3.0,1208.0,GasA,4.0,Y,1494,2,2.0,2.0,Attchd,3.0,WD ,169000,36,8,3.0,6.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,616.0,GasA,3.0,Y,616,1,2.0,0.0,Detchd,1.0,WD ,89000,85,56,1.0,3.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,789.0,GasA,3.0,Y,1465,2,2.0,4.0,Attchd,3.0,WD ,180400,12,12,3.0,6.0
Pave,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,1.0,2.0,CBlock,3.0,912.0,GasA,4.0,Y,912,1,2.0,0.0,Attchd,2.0,COD,114500,49,49,1.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,196.0,3.0,PConc,4.0,1552.0,GasA,4.0,Y,1552,2,3.0,0.0,Attchd,2.0,New,212900,1,0,2.0,9.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1413.0,GasA,4.0,Y,1430,2,3.0,0.0,Attchd,2.0,WD ,187100,8,7,2.0,6.0
Pave,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,6,Gable,CompShg,MetalSd,BrkFace,1129.0,2.0,PConc,4.0,729.0,GasA,3.0,Y,1458,2,2.0,2.0,Detchd,1.0,WD ,176000,8,8,3.0,6.0
Pave,Lvl,CulDSac,Crawfor,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,None,0.0,2.0,PConc,4.0,1488.0,GasA,4.0,Y,1488,2,2.0,4.0,Attchd,2.0,CWD,215000,39,39,3.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,770.0,GasA,4.0,Y,1582,2,3.0,0.0,Attchd,2.0,WD ,185900,4,4,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,864.0,GasA,2.0,Y,864,1,3.0,0.0,Detchd,1.0,WD ,120500,39,39,1.0,6.0
Pave,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,5,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,732.0,GasA,4.0,Y,1838,2,2.0,4.0,BuiltIn,3.0,WD ,192140,1,1,3.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,3.0,CBlock,3.0,816.0,GasA,4.0,Y,816,1,3.0,5.0,Attchd,1.0,WD ,130500,26,0,2.0,3.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,Gable,CompShg,WdShing,None,0.0,2.0,Slab,0.0,0.0,Wall,2.0,N,1529,2,2.0,0.0,Detchd,1.0,WD ,98000,64,59,2.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,Stone,554.0,3.0,PConc,4.0,2271.0,GasA,4.0,Y,2276,2,4.0,4.0,Attchd,2.0,WD ,475000,0,0,3.0,12.0
Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,2.0,961.0,GasA,3.0,Y,1077,1,2.0,0.0,Detchd,1.0,WD ,67000,87,57,1.0,1.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,Stone,300.0,3.0,PConc,5.0,1582.0,GasA,4.0,Y,2161,1,4.0,4.0,Attchd,3.0,New,325624,0,0,3.0,9.0
Pave,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1409.0,GasA,4.0,Y,1409,1,3.0,4.0,Attchd,2.0,WD ,245000,5,5,3.0,6.0
Pave,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,1114.0,GasA,4.0,Y,1114,1,3.0,0.0,Detchd,1.0,WD ,159000,4,4,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,BrkFace,168.0,2.0,CBlock,3.0,1073.0,GasA,2.0,Y,1073,1,2.0,0.0,Attchd,2.0,WD ,156000,42,42,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,Hip,CompShg,VinylSd,Stone,200.0,4.0,PConc,5.0,3094.0,GasA,4.0,Y,2402,2,4.0,4.0,Attchd,3.0,WD ,555000,1,1,3.0,9.0
Pave,Lvl,CulDSac,Veenker,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,None,0.0,2.0,PConc,4.0,1232.0,GasA,2.0,Y,1232,2,2.0,0.0,Attchd,1.0,WD ,162500,24,24,2.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,Duplex,SFoyer,6,Gable,CompShg,HdBoard,None,0.0,3.0,PConc,4.0,1344.0,GasA,3.0,Y,1440,2,3.0,0.0,Attchd,1.0,WD ,224500,13,13,4.0,12.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,Hip,CompShg,AsbShng,BrkFace,44.0,2.0,CBlock,3.0,1488.0,GasA,3.0,Y,1488,2,2.0,3.0,Attchd,2.0,WD ,133000,58,58,3.0,6.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,783.0,GasA,4.0,Y,1509,2,3.0,4.0,Attchd,3.0,WD ,180000,3,3,3.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,845.0,GasA,3.0,Y,845,1,3.0,0.0,Attchd,1.0,WD ,134500,26,3,1.0,3.0
Pave,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10,Hip,CompShg,VinylSd,BrkFace,1031.0,4.0,PConc,5.0,1410.0,GasA,4.0,Y,2945,3,3.0,4.0,BuiltIn,3.0,New,438780,0,0,4.0,9.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,Gable,Tar&Grv,Plywood,BrkFace,305.0,2.0,CBlock,4.0,1099.0,GasA,3.0,Y,1431,1,2.0,4.0,Basment,2.0,WD ,165000,46,46,2.0,3.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,BrkFace,60.0,2.0,CBlock,3.0,892.0,GasA,2.0,Y,892,1,2.0,0.0,Attchd,2.0,WD ,100000,42,42,1.0,3.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,BrkFace,128.0,2.0,CBlock,3.0,1329.0,GasA,3.0,Y,1329,1,2.0,4.0,Attchd,1.0,WD ,176000,49,49,2.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,1763.0,GasA,2.0,Y,1779,1,2.0,4.0,Attchd,1.0,WD ,170000,51,32,3.0,6.0
Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Hip,CompShg,VinylSd,BrkFace,130.0,3.0,PConc,4.0,1373.0,GasA,4.0,Y,1555,2,3.0,3.0,Attchd,3.0,WD ,174000,2,2,2.0,9.0
Pave,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,Gable,CompShg,Stucco,None,0.0,2.0,PConc,3.0,768.0,GasA,2.0,Y,1236,2,2.0,4.0,Detchd,1.0,WD ,127000,83,58,3.0,3.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,831.0,GasA,4.0,Y,1651,2,2.0,3.0,BuiltIn,3.0,WD ,185900,9,9,3.0,6.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,2.0,190.0,GasA,3.0,Y,886,1,2.0,0.0,Attchd,1.0,WD ,91300,71,13,1.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,BrkFace,120.0,3.0,PConc,4.0,1682.0,GasA,4.0,Y,1700,2,3.0,0.0,Attchd,2.0,WD ,200000,3,3,3.0,6.0
Pave,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,BrkFace,320.0,2.0,CBlock,3.0,1040.0,GasA,4.0,Y,1846,2,2.0,4.0,Attchd,1.0,WD ,143000,58,57,2.0,3.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,None,0.0,3.0,CBlock,3.0,1052.0,GasA,4.0,Y,1920,2,3.0,4.0,Attchd,1.0,WD ,172500,48,48,3.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,Stone,20.0,2.0,CBlock,3.0,1088.0,GasA,2.0,Y,1088,1,2.0,0.0,Detchd,1.0,COD,110000,44,44,1.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,BrkFace,160.0,2.0,CBlock,3.0,1040.0,GasA,2.0,Y,1362,1,2.0,4.0,Attchd,2.0,WD ,140000,52,52,2.0,9.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1314.0,GasA,3.0,Y,1314,2,3.0,4.0,Attchd,2.0,WD ,176432,1,1,2.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkFace,88.0,2.0,CBlock,4.0,1278.0,GasA,3.0,Y,1294,2,3.0,0.0,Attchd,2.0,WD ,179200,17,17,3.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,80.0,3.0,PConc,4.0,1274.0,GasA,4.0,Y,1274,2,3.0,0.0,Attchd,2.0,New,203000,2,0,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,Stone,0.0,3.0,PConc,4.0,1689.0,GasA,4.0,Y,1689,2,3.0,0.0,Attchd,2.0,New,248328,0,0,2.0,9.0
Pave,HLS,Corner,Timber,Norm,1Fam,1Story,9,Gable,CompShg,CemntBd,BrkFace,406.0,4.0,PConc,5.0,1641.0,GasA,4.0,Y,1641,2,4.0,0.0,Attchd,3.0,WD ,316500,1,1,3.0,9.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,7,Gable,CompShg,BrkFace,None,0.0,2.0,CBlock,3.0,570.0,GasA,2.0,Y,1079,1,2.0,4.0,Attchd,1.0,WD ,125600,60,58,1.0,3.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,BrkFace,164.0,2.0,CBlock,3.0,984.0,GasA,3.0,Y,984,1,1.0,0.0,Detchd,1.0,WD ,110000,49,49,2.0,3.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,Hip,CompShg,MetalSd,None,0.0,2.0,PConc,3.0,960.0,GasA,3.0,Y,960,1,1.0,0.0,Detchd,1.0,WD ,108500,87,57,1.0,3.0
Grvl,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,None,0.0,1.0,CBlock,3.0,540.0,GasA,2.0,N,1044,1,1.0,0.0,Basment,1.0,WD ,55993,58,58,1.0,6.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,None,0.0,2.0,BrkTil,3.0,1027.0,GasA,4.0,Y,1633,1,3.0,4.0,Detchd,1.0,WD ,129000,62,1,1.0,3.0
Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkFace,72.0,2.0,CBlock,4.0,1112.0,GasA,3.0,Y,1137,2,3.0,3.0,Attchd,1.0,WD ,176000,19,19,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkFace,295.0,2.0,CBlock,3.0,1380.0,GasA,1.0,Y,1380,1,2.0,0.0,Attchd,1.0,WD ,154000,46,46,2.0,3.0
Pave,Lvl,Corner,Timber,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,BrkFace,228.0,3.0,CBlock,4.0,1256.0,GasA,4.0,Y,1256,2,3.0,2.0,Attchd,1.0,WD ,180000,22,22,2.0,6.0
Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,Gable,CompShg,CemntBd,None,0.0,2.0,PConc,4.0,1142.0,GasA,2.0,Y,1142,1,2.0,1.0,Attchd,3.0,WD ,134000,31,31,3.0,6.0
Pave,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,1202.0,GasA,2.0,Y,2158,2,3.0,4.0,Attchd,1.0,WD ,243000,57,6,3.0,6.0
Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,236.0,3.0,PConc,4.0,1616.0,GasA,4.0,Y,1629,2,3.0,4.0,Attchd,3.0,WD ,270000,5,4,3.0,9.0
Pave,Bnk,Corner,Mitchel,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,1084.0,GasA,2.0,Y,1080,1,2.0,0.0,Attchd,1.0,WD ,134000,24,24,2.0,6.0
Pave,Low,Inside,NoRidge,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,BrkFace,256.0,3.0,PConc,4.0,1347.0,GasA,4.0,Y,2646,2,3.0,3.0,Attchd,2.0,WD ,260000,16,16,4.0,9.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,738.0,GasA,3.0,Y,1491,2,3.0,4.0,Attchd,2.0,WD ,168675,1,1,3.0,6.0
Pave,Lvl,CulDSac,Gilbert,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,BrkFace,32.0,2.0,PConc,4.0,392.0,GasA,3.0,Y,1694,2,2.0,3.0,BuiltIn,3.0,WD ,160000,13,13,3.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,2.0,684.0,GasA,3.0,Y,1080,1,3.0,0.0,NoGarage,0.0,WD ,95000,118,12,1.0,0.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,704.0,GasA,4.0,Y,1422,2,3.0,4.0,Attchd,3.0,WD ,173000,4,3,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1293.0,GasA,4.0,Y,1301,2,3.0,4.0,Attchd,2.0,New,187750,0,0,3.0,6.0
Pave,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,BrkFace,123.0,2.0,CBlock,4.0,791.0,GasA,3.0,Y,2093,2,2.0,3.0,Attchd,3.0,WD ,215000,22,17,3.0,6.0
Pave,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,BrkFace,340.0,2.0,CBlock,3.0,1073.0,GasA,3.0,Y,1073,1,2.0,0.0,Attchd,2.0,WD ,120000,41,41,1.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,143.0,3.0,PConc,4.0,1494.0,GasA,4.0,Y,1506,2,3.0,4.0,Attchd,2.0,WD ,249000,2,1,3.0,6.0
Pave,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,Hip,CompShg,HdBoard,BrkFace,264.0,2.0,CBlock,3.0,1334.0,GasA,3.0,Y,1334,2,2.0,0.0,Attchd,2.0,WD ,164500,39,39,3.0,6.0
Pave,Lvl,Inside,GrnHill,Norm,TwnhsE,1Story,7,Gable,CompShg,BrkFace,None,0.0,3.0,CBlock,0.0,0.0,GasA,3.0,Y,1295,2,3.0,0.0,Attchd,2.0,WD ,230000,20,20,2.0,3.0
Pave,Lvl,Corner,OldTown,Feedr,1Fam,2Story,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,672.0,GasA,3.0,N,1344,1,3.0,4.0,Attchd,1.0,WD ,140000,78,17,3.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,732.0,GasA,2.0,Y,732,1,2.0,0.0,Detchd,1.0,WD ,118900,57,57,2.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1468.0,GasA,4.0,Y,1468,2,3.0,4.0,Attchd,2.0,WD ,239900,1,1,2.0,9.0
Pave,Lvl,Inside,NPkVill,Norm,TwnhsE,1Story,6,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,4.0,1069.0,GasA,3.0,Y,1069,2,2.0,1.0,Attchd,2.0,WD ,146300,31,31,3.0,6.0
Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,Gable,CompShg,CemntBd,None,0.0,2.0,PConc,4.0,1040.0,GasA,3.0,Y,1040,1,2.0,0.0,Attchd,1.0,WD ,124000,33,33,1.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,2fmCon,SFoyer,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,4.0,925.0,GasA,2.0,Y,999,1,2.0,0.0,Detchd,1.0,WD ,130000,44,44,2.0,3.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,108.0,2.0,PConc,4.0,1349.0,GasA,4.0,Y,1349,2,2.0,0.0,Attchd,1.0,WD ,179000,7,6,2.0,6.0
Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7,Gable,CompShg,HdBoard,None,0.0,2.0,PConc,4.0,1424.0,GasA,4.0,Y,1442,2,2.0,0.0,Attchd,2.0,WD ,180500,19,19,2.0,6.0
Pave,Lvl,Corner,OldTown,Artery,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,747.0,GasA,2.0,Y,747,1,2.0,0.0,Attchd,1.0,WD ,80000,65,60,1.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,CemntBd,Stone,194.0,3.0,PConc,4.0,1573.0,GasA,4.0,Y,1578,2,4.0,4.0,Attchd,3.0,New,287090,1,0,2.0,9.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,None,0.0,2.0,PConc,0.0,0.0,GasA,3.0,Y,882,1,2.0,0.0,Detchd,1.0,WD ,97000,52,52,1.0,3.0
Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,BrkFace,40.0,3.0,PConc,4.0,1368.0,GasA,4.0,Y,1511,2,3.0,3.0,Attchd,3.0,WD ,246990,4,4,3.0,6.0
Grvl,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkCmn,138.0,2.0,CBlock,3.0,1302.0,GasA,1.0,Y,1128,1,2.0,3.0,Attchd,1.0,WD ,154204,43,43,2.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,Gable,Tar&Grv,HdBoard,BrkFace,125.0,2.0,CBlock,3.0,1312.0,GasA,4.0,Y,1312,1,2.0,4.0,Attchd,2.0,WD ,186000,50,7,2.0,6.0
Pave,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,Gable,CompShg,HdBoard,BrkFace,356.0,2.0,CBlock,3.0,630.0,GasA,2.0,Y,1302,2,2.0,0.0,Detchd,1.0,WD ,111750,36,36,3.0,3.0
Pave,HLS,Inside,NridgHt,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,BrkFace,1095.0,4.0,PConc,5.0,2846.0,GasA,4.0,Y,2696,2,4.0,4.0,Attchd,3.0,WD ,500000,7,6,4.0,9.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,628.0,GasA,4.0,Y,1356,2,3.0,4.0,BuiltIn,3.0,New,177439,1,1,3.0,6.0
